"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2009","Scotland","Assault","Number","5,621",""
"2009","Scotland","Assault","Per hundred thousand inhabitants","107.75",""
"2009","Scotland","Sexual violence","Number","4,296",""
"2009","Scotland","Sexual violence","Per hundred thousand inhabitants","82.35",""
"2009","Scotland","Rape","Number","884",""
"2009","Scotland","Rape","Per hundred thousand inhabitants","16.94",""
"2009","Scotland","Sexual assault","Number","3,412",""
"2009","Scotland","Sexual assault","Per hundred thousand inhabitants","65.40",""
"2009","Scotland","Theft","Number","115,891",""
"2009","Scotland","Theft","Per hundred thousand inhabitants","2,221.44",""
"2009","Northern Ireland (UK)","Intentional homicide","Number","29",""
"2009","Northern Ireland (UK)","Intentional homicide","Per hundred thousand inhabitants","1.62",""
"2009","Northern Ireland (UK)","Assault","Number","1,605",""
"2009","Northern Ireland (UK)","Assault","Per hundred thousand inhabitants","89.86",""
"2009","Northern Ireland (UK)","Sexual violence","Number","1,769",""
"2009","Northern Ireland (UK)","Sexual violence","Per hundred thousand inhabitants","99.04",""
"2009","Northern Ireland (UK)","Rape","Number","422",""
"2009","Northern Ireland (UK)","Rape","Per hundred thousand inhabitants","23.63",""
"2009","Northern Ireland (UK)","Sexual assault","Number","1,347",""
"2009","Northern Ireland (UK)","Sexual assault","Per hundred thousand inhabitants","75.41",""
"2009","Northern Ireland (UK)","Theft","Number","28,608",""
"2009","Northern Ireland (UK)","Theft","Per hundred thousand inhabitants","1,601.62",""
"2009","Iceland","Intentional homicide","Number","1",""
"2009","Iceland","Intentional homicide","Per hundred thousand inhabitants","0.31",""
"2009","Iceland","Assault","Number","79",""
"2009","Iceland","Assault","Per hundred thousand inhabitants","24.74",""
"2009","Iceland","Sexual violence","Number",":",""
"2009","Iceland","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Iceland","Rape","Number","78",""
"2009","Iceland","Rape","Per hundred thousand inhabitants","24.42",""
"2009","Iceland","Sexual assault","Number",":",""
"2009","Iceland","Sexual assault","Per hundred thousand inhabitants",":",""
"2009","Iceland","Theft","Number","5,589",""
"2009","Iceland","Theft","Per hundred thousand inhabitants","1,750.02",""
"2009","Liechtenstein","Intentional homicide","Number","0",""
"2009","Liechtenstein","Intentional homicide","Per hundred thousand inhabitants","0.00",""
"2009","Liechtenstein","Assault","Number","90",""
"2009","Liechtenstein","Assault","Per hundred thousand inhabitants","252.89",""
"2009","Liechtenstein","Sexual violence","Number",":",""
"2009","Liechtenstein","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Liechtenstein","Rape","Number","0",""
"2009","Liechtenstein","Rape","Per hundred thousand inhabitants","0.00",""
"2009","Liechtenstein","Sexual assault","Number",":",""
"2009","Liechtenstein","Sexual assault","Per hundred thousand inhabitants",":",""
"2009","Liechtenstein","Theft","Number","201",""
"2009","Liechtenstein","Theft","Per hundred thousand inhabitants","564.78",""
"2009","Norway","Intentional homicide","Number","29",""
"2009","Norway","Intentional homicide","Per hundred thousand inhabitants","0.60",""
"2009","Norway","Assault","Number","3,093",""
"2009","Norway","Assault","Per hundred thousand inhabitants","64.45",""
"2009","Norway","Sexual violence","Number","2,410",""
"2009","Norway","Sexual violence","Per hundred thousand inhabitants","50.22",""
"2009","Norway","Rape","Number","998",""
"2009","Norway","Rape","Per hundred thousand inhabitants","20.79",""
"2009","Norway","Sexual assault","Number","1,412",""
"2009","Norway","Sexual assault","Per hundred thousand inhabitants","29.42",""
"2009","Norway","Theft","Number","145,434",""
"2009","Norway","Theft","Per hundred thousand inhabitants","3,030.35",""
"2009","Switzerland","Intentional homicide","Number","51",""
"2009","Switzerland","Intentional homicide","Per hundred thousand inhabitants","0.66",""
"2009","Switzerland","Assault","Number","524",""
"2009","Switzerland","Assault","Per hundred thousand inhabitants","6.80",""
"2009","Switzerland","Sexual violence","Number","6,648",""
"2009","Switzerland","Sexual violence","Per hundred thousand inhabitants","86.32",""
"2009","Switzerland","Rape","Number","666",""
"2009","Switzerland","Rape","Per hundred thousand inhabitants","8.65",""
"2009","Switzerland","Sexual assault","Number","5,982",""
"2009","Switzerland","Sexual assault","Per hundred thousand inhabitants","77.67",""
"2009","Switzerland","Theft","Number","134,291",""
"2009","Switzerland","Theft","Per hundred thousand inhabitants","1,743.62",""
"2009","Montenegro","Intentional homicide","Number","10",""
"2009","Montenegro","Intentional homicide","Per hundred thousand inhabitants","1.62",""
"2009","Montenegro","Assault","Number","186",""
"2009","Montenegro","Assault","Per hundred thousand inhabitants","30.14",""
"2009","Montenegro","Sexual violence","Number","47",""
"2009","Montenegro","Sexual violence","Per hundred thousand inhabitants","7.62",""
"2009","Montenegro","Rape","Number","9",""
"2009","Montenegro","Rape","Per hundred thousand inhabitants","1.46",""
"2009","Montenegro","Sexual assault","Number","38",""
"2009","Montenegro","Sexual assault","Per hundred thousand inhabitants","6.16",""
"2009","Montenegro","Theft","Number","656",""
"2009","Montenegro","Theft","Per hundred thousand inhabitants","106.29",""
"2009","Former Yugoslav Republic of Macedonia, the","Intentional homicide","Number","35",""
"2009","Former Yugoslav Republic of Macedonia, the","Intentional homicide","Per hundred thousand inhabitants","1.71",""
"2009","Former Yugoslav Republic of Macedonia, the","Assault","Number","228",""
"2009","Former Yugoslav Republic of Macedonia, the","Assault","Per hundred thousand inhabitants","11.13",""
"2009","Former Yugoslav Republic of Macedonia, the","Sexual violence","Number",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Rape","Number","37",""
"2009","Former Yugoslav Republic of Macedonia, the","Rape","Per hundred thousand inhabitants","1.81",""
"2009","Former Yugoslav Republic of Macedonia, the","Sexual assault","Number",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Sexual assault","Per hundred thousand inhabitants",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Theft","Number","5,744",""
"2009","Former Yugoslav Republic of Macedonia, the","Theft","Per hundred thousand inhabitants","280.38",""
"2009","Albania","Intentional homicide","Number","82",""
"2009","Albania","Intentional homicide","Per hundred thousand inhabitants","2.57",""
"2009","Albania","Assault","Number","379",""
"2009","Albania","Assault","Per hundred thousand inhabitants","11.90",""
"2009","Albania","Sexual violence","Number","63",""
"2009","Albania","Sexual violence","Per hundred thousand inhabitants","1.98",""
"2009","Albania","Rape","Number","34",""
"2009","Albania","Rape","Per hundred thousand inhabitants","1.07",""
"2009","Albania","Sexual assault","Number","29",""
"2009","Albania","Sexual assault","Per hundred thousand inhabitants","0.91",""
"2009","Albania","Theft","Number","3,577",""
"2009","Albania","Theft","Per hundred thousand inhabitants","96.49",""
"2009","Serbia","Intentional homicide","Number","136",""
"2009","Serbia","Intentional homicide","Per hundred thousand inhabitants","1.85",""
"2009","Serbia","Assault","Number","1,442",""
"2009","Serbia","Assault","Per hundred thousand inhabitants","19.66",""
"2009","Serbia","Sexual violence","Number","412",""
"2009","Serbia","Sexual violence","Per hundred thousand inhabitants","5.62",""
"2009","Serbia","Rape","Number","111",""
"2009","Serbia","Rape","Per hundred thousand inhabitants","1.51",""
"2009","Serbia","Sexual assault","Number","301",""
"2009","Serbia","Sexual assault","Per hundred thousand inhabitants","4.10",""
"2009","Serbia","Theft","Number","17,833",""
"2009","Serbia","Theft","Per hundred thousand inhabitants","243.12",""
"2009","Turkey","Intentional homicide","Number","2,090",""
"2009","Turkey","Intentional homicide","Per hundred thousand inhabitants","2.92",""
"2009","Turkey","Assault","Number","194,059",""
"2009","Turkey","Assault","Per hundred thousand inhabitants","271.35",""
"2009","Turkey","Sexual violence","Number",":",""
"2009","Turkey","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Turkey","Rape","Number",":",""
"2009","Turkey","Rape","Per hundred thousand inhabitants",":",""
"2009","Turkey","Sexual assault","Number",":",""
"2009","Turkey","Sexual assault","Per hundred thousand inhabitants",":",""
"2009","Turkey","Theft","Number","174,545",""
"2009","Turkey","Theft","Per hundred thousand inhabitants","244.06",""
"2009","Bosnia and Herzegovina","Intentional homicide","Number","67",""
"2009","Bosnia and Herzegovina","Intentional homicide","Per hundred thousand inhabitants","1.74",""
"2009","Bosnia and Herzegovina","Assault","Number",":",""
"2009","Bosnia and Herzegovina","Assault","Per hundred thousand inhabitants",":",""
"2009","Bosnia and Herzegovina","Sexual violence","Number",":",""
"2009","Bosnia and Herzegovina","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Bosnia and Herzegovina","Rape","Number","29",""
"2009","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants","0.75",""
"2009","Bosnia and Herzegovina","Sexual assault","Number",":",""
"2009","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2009","Bosnia and Herzegovina","Theft","Number","6,740",""
"2009","Bosnia and Herzegovina","Theft","Per hundred thousand inhabitants","175.34",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Number","73",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Per hundred thousand inhabitants","3.35",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Number","3,539",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Per hundred thousand inhabitants","162.29",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Number","137",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Per hundred thousand inhabitants","6.28",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Number","44",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Per hundred thousand inhabitants","2.02",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Number","93",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Per hundred thousand inhabitants","4.26",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Number","13,771",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Per hundred thousand inhabitants","631.50",""
"2010","Belgium","Intentional homicide","Number","189",""
"2010","Belgium","Intentional homicide","Per hundred thousand inhabitants","1.74",""
"2010","Belgium","Assault","Number","77,741",""
"2010","Belgium","Assault","Per hundred thousand inhabitants","717.17",""
"2010","Belgium","Sexual violence","Number","10,872",""
"2010","Belgium","Sexual violence","Per hundred thousand inhabitants","100.30",""
"2010","Belgium","Rape","Number","3,281",""
"2010","Belgium","Rape","Per hundred thousand inhabitants","30.27",""
"2010","Belgium","Sexual assault","Number","7,591",""
"2010","Belgium","Sexual assault","Per hundred thousand inhabitants","70.03",""
"2010","Belgium","Theft","Number","255,451",""
"2010","Belgium","Theft","Per hundred thousand inhabitants","2,356.58",""
"2010","Bulgaria","Intentional homicide","Number","148",""
"2010","Bulgaria","Intentional homicide","Per hundred thousand inhabitants","1.99",""
"2010","Bulgaria","Assault","Number","3,038",""
"2010","Bulgaria","Assault","Per hundred thousand inhabitants","40.93",""
"2010","Bulgaria","Sexual violence","Number","696",""
"2010","Bulgaria","Sexual violence","Per hundred thousand inhabitants","9.38",""
"2010","Bulgaria","Rape","Number","211",""
"2010","Bulgaria","Rape","Per hundred thousand inhabitants","2.84",""
"2010","Bulgaria","Sexual assault","Number","485",""
"2010","Bulgaria","Sexual assault","Per hundred thousand inhabitants","6.53",""
"2010","Bulgaria","Theft","Number","54,417",""
"2010","Bulgaria","Theft","Per hundred thousand inhabitants","733.21",""
"2010","Czech Republic","Intentional homicide","Number","105",""
"2010","Czech Republic","Intentional homicide","Per hundred thousand inhabitants","1.00",""
"2010","Czech Republic","Assault","Number","18,073",""
"2010","Czech Republic","Assault","Per hundred thousand inhabitants","172.75",""
"2010","Czech Republic","Sexual violence","Number","1,811",""
"2010","Czech Republic","Sexual violence","Per hundred thousand inhabitants","17.31",""
"2010","Czech Republic","Rape","Number","586",""
"2010","Czech Republic","Rape","Per hundred thousand inhabitants","5.60",""
"2010","Czech Republic","Sexual assault","Number","1,225",""
"2010","Czech Republic","Sexual assault","Per hundred thousand inhabitants","11.71",""
"2010","Czech Republic","Theft","Number","139,420",""
"2010","Czech Republic","Theft","Per hundred thousand inhabitants","1,332.62",""
"2010","Denmark","Intentional homicide","Number","42",""
"2010","Denmark","Intentional homicide","Per hundred thousand inhabitants","0.76",""
"2010","Denmark","Assault","Number","10,598",""
"2010","Denmark","Assault","Per hundred thousand inhabitants","191.48",""
"2010","Denmark","Sexual violence","Number","2,074",""
"2010","Denmark","Sexual violence","Per hundred thousand inhabitants","37.47",""
"2010","Denmark","Rape","Number","342",""
"2010","Denmark","Rape","Per hundred thousand inhabitants","6.18",""
"2010","Denmark","Sexual assault","Number","1,732",""
"2010","Denmark","Sexual assault","Per hundred thousand inhabitants","31.29",""
"2010","Denmark","Theft","Number","207,464",""
"2010","Denmark","Theft","Per hundred thousand inhabitants","3,748.40",""
"2010","Germany (until 1990 former territory of the FRG)","Intentional homicide","Number","699",""
"2010","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.85",""
"2010","Germany (until 1990 former territory of the FRG)","Assault","Number","142,903",""
"2010","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","174.69",""
"2010","Germany (until 1990 former territory of the FRG)","Sexual violence","Number","46,869",""
"2010","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","57.30",""
"2010","Germany (until 1990 former territory of the FRG)","Rape","Number","7,724",""
"2010","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","9.44",""
"2010","Germany (until 1990 former territory of the FRG)","Sexual assault","Number","39,145",""
"2010","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","47.85",""
"2010","Germany (until 1990 former territory of the FRG)","Theft","Number","1,303,463",""
"2010","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1,593.43",""
"2010","Estonia","Intentional homicide","Number","70",""
"2010","Estonia","Intentional homicide","Per hundred thousand inhabitants","5.25",""
"2010","Estonia","Assault","Number","103",""
"2010","Estonia","Assault","Per hundred thousand inhabitants","7.73",""
"2010","Estonia","Sexual violence","Number","178",""
"2010","Estonia","Sexual violence","Per hundred thousand inhabitants","13.35",""
"2010","Estonia","Rape","Number","81",""
"2010","Estonia","Rape","Per hundred thousand inhabitants","6.08",""
"2010","Estonia","Sexual assault","Number","97",""
"2010","Estonia","Sexual assault","Per hundred thousand inhabitants","7.28",""
"2010","Estonia","Theft","Number","26,123",""
"2010","Estonia","Theft","Per hundred thousand inhabitants","1,959.29",""
"2010","Ireland","Intentional homicide","Number","89",""
"2010","Ireland","Intentional homicide","Per hundred thousand inhabitants","1.96",""
"2010","Ireland","Assault","Number","15,038",""
"2010","Ireland","Assault","Per hundred thousand inhabitants","330.55",""
"2010","Ireland","Sexual violence","Number","2,153",""
"2010","Ireland","Sexual violence","Per hundred thousand inhabitants","47.32",""
"2010","Ireland","Rape","Number","442",""
"2010","Ireland","Rape","Per hundred thousand inhabitants","9.72",""
"2010","Ireland","Sexual assault","Number","1,711",""
"2010","Ireland","Sexual assault","Per hundred thousand inhabitants","37.61",""
"2010","Ireland","Theft","Number","76,825",""
"2010","Ireland","Theft","Per hundred thousand inhabitants","1,688.67",""
"2010","Greece","Intentional homicide","Number","176",""
"2010","Greece","Intentional homicide","Per hundred thousand inhabitants","1.58",""
"2010","Greece","Assault","Number","7,636",""
"2010","Greece","Assault","Per hundred thousand inhabitants","68.67",""
"2010","Greece","Sexual violence","Number","901",""
"2010","Greece","Sexual violence","Per hundred thousand inhabitants","8.10",""
"2010","Greece","Rape","Number","215",""
"2010","Greece","Rape","Per hundred thousand inhabitants","1.93",""
"2010","Greece","Sexual assault","Number","686",""
"2010","Greece","Sexual assault","Per hundred thousand inhabitants","6.17",""
"2010","Greece","Theft","Number","146,105",""
"2010","Greece","Theft","Per hundred thousand inhabitants","1,313.98",""
"2010","Spain","Intentional homicide","Number","401",""
"2010","Spain","Intentional homicide","Per hundred thousand inhabitants","0.86",""
"2010","Spain","Assault","Number","25,077",""
"2010","Spain","Assault","Per hundred thousand inhabitants","53.94",""
"2010","Spain","Sexual violence","Number","9,954",""
"2010","Spain","Sexual violence","Per hundred thousand inhabitants","21.41",""
"2010","Spain","Rape","Number","1,578",""
"2010","Spain","Rape","Per hundred thousand inhabitants","3.39",""
"2010","Spain","Sexual assault","Number","8,376",""
"2010","Spain","Sexual assault","Per hundred thousand inhabitants","18.02",""
"2010","Spain","Theft","Number","210,290",""
"2010","Spain","Theft","Per hundred thousand inhabitants","452.37",""
"2010","France","Intentional homicide","Number","796",""
"2010","France","Intentional homicide","Per hundred thousand inhabitants","1.23",""
"2010","France","Assault","Number","220,372",""
"2010","France","Assault","Per hundred thousand inhabitants","340.82",""
"2010","France","Sexual violence","Number","22,963",""
"2010","France","Sexual violence","Per hundred thousand inhabitants","35.51",""
"2010","France","Rape","Number","10,108",""
"2010","France","Rape","Per hundred thousand inhabitants","15.63",""
"2010","France","Sexual assault","Number","12,855",""
"2010","France","Sexual assault","Per hundred thousand inhabitants","19.88",""
"2010","France","Theft","Number","1,359,001",""
"2010","France","Theft","Per hundred thousand inhabitants","2,101.80",""
"2010","Croatia","Intentional homicide","Number","62",""
"2010","Croatia","Intentional homicide","Per hundred thousand inhabitants","1.44",""
"2010","Croatia","Assault","Number","986",""
"2010","Croatia","Assault","Per hundred thousand inhabitants","22.92",""
"2010","Croatia","Sexual violence","Number","570",""
"2010","Croatia","Sexual violence","Per hundred thousand inhabitants","13.25",""
"2010","Croatia","Rape","Number","141",""
"2010","Croatia","Rape","Per hundred thousand inhabitants","3.28",""
"2010","Croatia","Sexual assault","Number","429",""
"2010","Croatia","Sexual assault","Per hundred thousand inhabitants","9.97",""
"2010","Croatia","Theft","Number","15,172",""
"2010","Croatia","Theft","Per hundred thousand inhabitants","352.60",""
"2010","Italy","Intentional homicide","Number","529",""
"2010","Italy","Intentional homicide","Per hundred thousand inhabitants","0.89",""
"2010","Italy","Assault","Number","64,866",""
"2010","Italy","Assault","Per hundred thousand inhabitants","109.59",""
"2010","Italy","Sexual violence","Number",":",""
"2010","Italy","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Italy","Rape","Number",":",""
"2010","Italy","Rape","Per hundred thousand inhabitants",":",""
"2010","Italy","Sexual assault","Number","4,813",""
"2010","Italy","Sexual assault","Per hundred thousand inhabitants","8.13",""
"2010","Italy","Theft","Number","1,141,608",""
"2010","Italy","Theft","Per hundred thousand inhabitants","1,928.71",""
"2010","Cyprus","Intentional homicide","Number","7",""
"2010","Cyprus","Intentional homicide","Per hundred thousand inhabitants","0.85",""
"2010","Cyprus","Assault","Number","173",""
"2010","Cyprus","Assault","Per hundred thousand inhabitants","21.12",""
"2010","Cyprus","Sexual violence","Number","79",""
"2010","Cyprus","Sexual violence","Per hundred thousand inhabitants","9.64",""
"2010","Cyprus","Rape","Number","36",""
"2010","Cyprus","Rape","Per hundred thousand inhabitants","4.39",""
"2010","Cyprus","Sexual assault","Number","43",""
"2010","Cyprus","Sexual assault","Per hundred thousand inhabitants","5.25",""
"2010","Cyprus","Theft","Number","3,375",""
"2010","Cyprus","Theft","Per hundred thousand inhabitants","412.02",""
"2010","Latvia","Intentional homicide","Number","70",""
"2010","Latvia","Intentional homicide","Per hundred thousand inhabitants","3.30",""
"2010","Latvia","Assault","Number","1,226",""
"2010","Latvia","Assault","Per hundred thousand inhabitants","57.82",""
"2010","Latvia","Sexual violence","Number",":",""
"2010","Latvia","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Latvia","Rape","Number","78",""
"2010","Latvia","Rape","Per hundred thousand inhabitants","3.68",""
"2010","Latvia","Sexual assault","Number",":",""
"2010","Latvia","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Latvia","Theft","Number","27,100",""
"2010","Latvia","Theft","Per hundred thousand inhabitants","1,278.00",""
"2010","Lithuania","Intentional homicide","Number","199",""
"2010","Lithuania","Intentional homicide","Per hundred thousand inhabitants","6.33",""
"2010","Lithuania","Assault","Number","245",""
"2010","Lithuania","Assault","Per hundred thousand inhabitants","7.80",""
"2010","Lithuania","Sexual violence","Number","514",""
"2010","Lithuania","Sexual violence","Per hundred thousand inhabitants","16.36",""
"2010","Lithuania","Rape","Number","208",""
"2010","Lithuania","Rape","Per hundred thousand inhabitants","6.62",""
"2010","Lithuania","Sexual assault","Number","306",""
"2010","Lithuania","Sexual assault","Per hundred thousand inhabitants","9.74",""
"2010","Lithuania","Theft","Number","28,590",""
"2010","Lithuania","Theft","Per hundred thousand inhabitants","909.94",""
"2010","Luxembourg","Intentional homicide","Number","8",""
"2010","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","1.59",""
"2010","Luxembourg","Assault","Number","2,475",""
"2010","Luxembourg","Assault","Per hundred thousand inhabitants","492.96",""
"2010","Luxembourg","Sexual violence","Number","326",""
"2010","Luxembourg","Sexual violence","Per hundred thousand inhabitants","64.93",""
"2010","Luxembourg","Rape","Number","66",""
"2010","Luxembourg","Rape","Per hundred thousand inhabitants","13.15",""
"2010","Luxembourg","Sexual assault","Number","260",""
"2010","Luxembourg","Sexual assault","Per hundred thousand inhabitants","51.79",""
"2010","Luxembourg","Theft","Number","7,636",""
"2010","Luxembourg","Theft","Per hundred thousand inhabitants","1,520.92",""
"2010","Hungary","Intentional homicide","Number","133",""
"2010","Hungary","Intentional homicide","Per hundred thousand inhabitants","1.33",""
"2010","Hungary","Assault","Number","14,569",""
"2010","Hungary","Assault","Per hundred thousand inhabitants","145.48",""
"2010","Hungary","Sexual violence","Number","677",""
"2010","Hungary","Sexual violence","Per hundred thousand inhabitants","6.76",""
"2010","Hungary","Rape","Number","246",""
"2010","Hungary","Rape","Per hundred thousand inhabitants","2.46",""
"2010","Hungary","Sexual assault","Number","431",""
"2010","Hungary","Sexual assault","Per hundred thousand inhabitants","4.30",""
"2010","Hungary","Theft","Number","140,911",""
"2010","Hungary","Theft","Per hundred thousand inhabitants","1,407.09",""
"2010","Malta","Intentional homicide","Number","4",""
"2010","Malta","Intentional homicide","Per hundred thousand inhabitants","0.97",""
"2010","Malta","Assault","Number","180",""
"2010","Malta","Assault","Per hundred thousand inhabitants","43.48",""
"2010","Malta","Sexual violence","Number","91",""
"2010","Malta","Sexual violence","Per hundred thousand inhabitants","21.98",""
"2010","Malta","Rape","Number","11",""
"2010","Malta","Rape","Per hundred thousand inhabitants","2.66",""
"2010","Malta","Sexual assault","Number","80",""
"2010","Malta","Sexual assault","Per hundred thousand inhabitants","19.32",""
"2010","Malta","Theft","Number","8,141",""
"2010","Malta","Theft","Per hundred thousand inhabitants","1,966.30",""
"2010","Netherlands","Intentional homicide","Number","144",""
"2010","Netherlands","Intentional homicide","Per hundred thousand inhabitants","0.87",""
"2010","Netherlands","Assault","Number","60,280",""
"2010","Netherlands","Assault","Per hundred thousand inhabitants","363.68",""
"2010","Netherlands","Sexual violence","Number","9,610",""
"2010","Netherlands","Sexual violence","Per hundred thousand inhabitants","57.98",""
"2010","Netherlands","Rape","Number","1,660",""
"2010","Netherlands","Rape","Per hundred thousand inhabitants","10.02",""
"2010","Netherlands","Sexual assault","Number","7,950",""
"2010","Netherlands","Sexual assault","Per hundred thousand inhabitants","47.96",""
"2010","Netherlands","Theft","Number","683,835",""
"2010","Netherlands","Theft","Per hundred thousand inhabitants","4,125.70",""
"2010","Austria","Intentional homicide","Number","58",""
"2010","Austria","Intentional homicide","Per hundred thousand inhabitants","0.69",""
"2010","Austria","Assault","Number","3,606",""
"2010","Austria","Assault","Per hundred thousand inhabitants","43.18",""
"2010","Austria","Sexual violence","Number","3,957",""
"2010","Austria","Sexual violence","Per hundred thousand inhabitants","47.38",""
"2010","Austria","Rape","Number","875",""
"2010","Austria","Rape","Per hundred thousand inhabitants","10.48",""
"2010","Austria","Sexual assault","Number","3,082",""
"2010","Austria","Sexual assault","Per hundred thousand inhabitants","36.90",""
"2010","Austria","Theft","Number","155,878",""
"2010","Austria","Theft","Per hundred thousand inhabitants","1,866.44",""
"2010","Poland","Intentional homicide","Number","436",""
"2010","Poland","Intentional homicide","Per hundred thousand inhabitants","1.15",""
"2010","Poland","Assault","Number","11,011",""
"2010","Poland","Assault","Per hundred thousand inhabitants","28.96",""
"2010","Poland","Sexual violence","Number",":",""
"2010","Poland","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Poland","Rape","Number","1,567",""
"2010","Poland","Rape","Per hundred thousand inhabitants","4.12",""
"2010","Poland","Sexual assault","Number",":",""
"2010","Poland","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Poland","Theft","Number","220,455",""
"2010","Poland","Theft","Per hundred thousand inhabitants","579.80",""
"2010","Portugal","Intentional homicide","Number","124",""
"2010","Portugal","Intentional homicide","Per hundred thousand inhabitants","1.17",""
"2010","Portugal","Assault","Number","30,816",""
"2010","Portugal","Assault","Per hundred thousand inhabitants","291.45",""
"2010","Portugal","Sexual violence","Number","2,206",""
"2010","Portugal","Sexual violence","Per hundred thousand inhabitants","20.86",""
"2010","Portugal","Rape","Number","424",""
"2010","Portugal","Rape","Per hundred thousand inhabitants","4.01",""
"2010","Portugal","Sexual assault","Number","1,782",""
"2010","Portugal","Sexual assault","Per hundred thousand inhabitants","16.85",""
"2010","Portugal","Theft","Number","115,374",""
"2010","Portugal","Theft","Per hundred thousand inhabitants","1,091.16",""
"2010","Romania","Intentional homicide","Number","404",""
"2010","Romania","Intentional homicide","Per hundred thousand inhabitants","1.99",""
"2010","Romania","Assault","Number","12,301",""
"2010","Romania","Assault","Per hundred thousand inhabitants","60.61",""
"2010","Romania","Sexual violence","Number","1,486",""
"2010","Romania","Sexual violence","Per hundred thousand inhabitants","7.32",""
"2010","Romania","Rape","Number","897",""
"2010","Romania","Rape","Per hundred thousand inhabitants","4.42",""
"2010","Romania","Sexual assault","Number","589",""
"2010","Romania","Sexual assault","Per hundred thousand inhabitants","2.90",""
"2010","Romania","Theft","Number","51,359",""
"2010","Romania","Theft","Per hundred thousand inhabitants","253.07",""
"2010","Slovenia","Intentional homicide","Number","11",""
"2010","Slovenia","Intentional homicide","Per hundred thousand inhabitants","0.54",""
"2010","Slovenia","Assault","Number","2,182",""
"2010","Slovenia","Assault","Per hundred thousand inhabitants","106.60",""
"2010","Slovenia","Sexual violence","Number","466",""
"2010","Slovenia","Sexual violence","Per hundred thousand inhabitants","22.77",""
"2010","Slovenia","Rape","Number","63",""
"2010","Slovenia","Rape","Per hundred thousand inhabitants","3.08",""
"2010","Slovenia","Sexual assault","Number","403",""
"2010","Slovenia","Sexual assault","Per hundred thousand inhabitants","19.69",""
"2010","Slovenia","Theft","Number","29,445",""
"2010","Slovenia","Theft","Per hundred thousand inhabitants","1,438.46",""
"2010","Slovakia","Intentional homicide","Number","89",""
"2010","Slovakia","Intentional homicide","Per hundred thousand inhabitants","1.65",""
"2010","Slovakia","Assault","Number","2,426",""
"2010","Slovakia","Assault","Per hundred thousand inhabitants","45.01",""
"2010","Slovakia","Sexual violence","Number",":",""
"2010","Slovakia","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Slovakia","Rape","Number","117",""
"2010","Slovakia","Rape","Per hundred thousand inhabitants","2.17",""
"2010","Slovakia","Sexual assault","Number",":",""
"2010","Slovakia","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Slovakia","Theft","Number","27,818",""
"2010","Slovakia","Theft","Per hundred thousand inhabitants","516.06",""
"2010","Finland","Intentional homicide","Number","117",""
"2010","Finland","Intentional homicide","Per hundred thousand inhabitants","2.19",""
"2010","Finland","Assault","Number","33,063",""
"2010","Finland","Assault","Per hundred thousand inhabitants","617.84",""
"2010","Finland","Sexual violence","Number","1,315",""
